V1.Demo.ResponseID,measure,is_unfam,pos_important,pos_estimable,neg_important,neg_estimable,both_pos,both_neg,mixed,level
R_eFqPtdxcTBlT52d,NumNodes,0,1,1,0,0,1,0,0,Graph
R_R92KbjOpYg0GiAh,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_R92KbjOpYg0GiAh,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_R92KbjOpYg0GiAh,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_R92KbjOpYg0GiAh,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_R92KbjOpYg0GiAh,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_R92KbjOpYg0GiAh,ComponentSize,0,1,0,0,1,0,0,1,Cluster
R_R92KbjOpYg0GiAh,Density,0,1,0,0,1,0,0,1,Graph
R_R92KbjOpYg0GiAh,Diameter,0,0,0,1,1,0,1,0,Graph
R_R92KbjOpYg0GiAh,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_R92KbjOpYg0GiAh,LinkBC,0,1,1,0,0,1,0,0,Element
R_R92KbjOpYg0GiAh,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_R92KbjOpYg0GiAh,Modularity,0,1,1,0,0,1,0,0,Cluster
R_R92KbjOpYg0GiAh,NodeBC,0,1,0,0,1,0,0,1,Element
R_R92KbjOpYg0GiAh,NodeDegree,0,1,0,0,1,0,0,1,Element
R_R92KbjOpYg0GiAh,NumComponents,0,1,0,0,1,0,0,1,Cluster
R_R92KbjOpYg0GiAh,NumLinks,0,1,0,0,1,0,0,1,Graph
R_R92KbjOpYg0GiAh,NumNodes,0,-99,1,-99,0,-99,-99,-99,Graph
R_Ti9bsXd3c3mfOed,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,ClosenessCentrality,0,1,1,0,0,1,0,0,Element
R_Ti9bsXd3c3mfOed,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_Ti9bsXd3c3mfOed,Density,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,Diameter,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_Ti9bsXd3c3mfOed,LinkBC,0,0,1,1,0,0,0,1,Element
R_Ti9bsXd3c3mfOed,Loops,1,-99,-99,-99,-99,-99,-99,-99,Element
R_Ti9bsXd3c3mfOed,Modularity,0,0,0,1,1,0,1,0,Cluster
R_Ti9bsXd3c3mfOed,NodeBC,0,1,1,0,0,1,0,0,Element
R_Ti9bsXd3c3mfOed,NodeDegree,0,1,1,0,0,1,0,0,Element
R_Ti9bsXd3c3mfOed,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_Ti9bsXd3c3mfOed,NumLinks,0,1,0,0,1,0,0,1,Graph
R_Ti9bsXd3c3mfOed,NumNodes,0,1,1,0,0,1,0,0,Graph
R_UPTysfHcU0TSpgZ,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_UPTysfHcU0TSpgZ,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,ComponentSize,0,1,0,0,1,0,0,1,Cluster
R_UPTysfHcU0TSpgZ,Density,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,Diameter,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_UPTysfHcU0TSpgZ,LinkBC,0,1,0,0,1,0,0,1,Element
R_UPTysfHcU0TSpgZ,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_UPTysfHcU0TSpgZ,Modularity,0,1,1,0,0,1,0,0,Cluster
R_UPTysfHcU0TSpgZ,NodeBC,0,1,0,0,1,0,0,1,Element
R_UPTysfHcU0TSpgZ,NodeDegree,0,1,0,0,1,0,0,1,Element
R_UPTysfHcU0TSpgZ,NumComponents,0,1,0,0,1,0,0,1,Cluster
R_UPTysfHcU0TSpgZ,NumLinks,0,1,0,0,1,0,0,1,Graph
R_UPTysfHcU0TSpgZ,NumNodes,0,1,0,0,1,0,0,1,Graph
R_UVJxAeo1U2CyUbD,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_UVJxAeo1U2CyUbD,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_UVJxAeo1U2CyUbD,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_UVJxAeo1U2CyUbD,ClosenessCentrality,0,0,0,1,1,0,1,0,Element
R_UVJxAeo1U2CyUbD,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_UVJxAeo1U2CyUbD,ComponentSize,0,0,1,1,0,0,0,1,Cluster
R_UVJxAeo1U2CyUbD,Density,0,1,1,0,0,1,0,0,Graph
R_UVJxAeo1U2CyUbD,Diameter,0,0,1,1,0,0,0,1,Graph
R_UVJxAeo1U2CyUbD,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_UVJxAeo1U2CyUbD,LinkBC,0,0,1,1,0,0,0,1,Element
R_UVJxAeo1U2CyUbD,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_UVJxAeo1U2CyUbD,Modularity,0,1,1,0,0,1,0,0,Cluster
R_UVJxAeo1U2CyUbD,NodeBC,0,0,1,1,0,0,0,1,Element
R_UVJxAeo1U2CyUbD,NodeDegree,0,1,1,0,0,1,0,0,Element
R_UVJxAeo1U2CyUbD,NumComponents,0,0,1,1,0,0,0,1,Cluster
R_UVJxAeo1U2CyUbD,NumLinks,0,1,1,0,0,1,0,0,Graph
R_UVJxAeo1U2CyUbD,NumNodes,0,1,1,0,0,1,0,0,Graph
R_vpoKMIyme70E6UV,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_vpoKMIyme70E6UV,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_vpoKMIyme70E6UV,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_vpoKMIyme70E6UV,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_vpoKMIyme70E6UV,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_vpoKMIyme70E6UV,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_vpoKMIyme70E6UV,Density,0,1,0,0,1,0,0,1,Graph
R_vpoKMIyme70E6UV,Diameter,0,1,1,0,0,1,0,0,Graph
R_vpoKMIyme70E6UV,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_vpoKMIyme70E6UV,LinkBC,0,1,0,0,1,0,0,1,Element
R_vpoKMIyme70E6UV,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_vpoKMIyme70E6UV,Modularity,0,1,0,0,1,0,0,1,Cluster
R_vpoKMIyme70E6UV,NodeBC,0,1,0,0,1,0,0,1,Element
R_vpoKMIyme70E6UV,NodeDegree,0,1,0,0,1,0,0,1,Element
R_vpoKMIyme70E6UV,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_vpoKMIyme70E6UV,NumLinks,0,1,0,0,1,0,0,1,Graph
R_vpoKMIyme70E6UV,NumNodes,0,1,0,0,1,0,0,1,Graph
R_vV3Gqg2AcbAi37P,AvgDegree,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,AvgPathLength,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,AvgShortestPath,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,ClosenessCentrality,0,1,-99,0,-99,-99,-99,-99,Element
R_vV3Gqg2AcbAi37P,ClusteringCoeff,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,ComponentSize,0,1,-99,0,-99,-99,-99,-99,Cluster
R_vV3Gqg2AcbAi37P,Density,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,Diameter,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,EigenvectorCentrality,0,1,-99,0,-99,-99,-99,-99,Element
R_vV3Gqg2AcbAi37P,LinkBC,0,1,-99,0,-99,-99,-99,-99,Element
R_vV3Gqg2AcbAi37P,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_vV3Gqg2AcbAi37P,Modularity,0,1,-99,0,-99,-99,-99,-99,Cluster
R_vV3Gqg2AcbAi37P,NodeBC,0,1,-99,0,-99,-99,-99,-99,Element
R_vV3Gqg2AcbAi37P,NodeDegree,0,1,-99,0,-99,-99,-99,-99,Element
R_vV3Gqg2AcbAi37P,NumComponents,0,1,-99,0,-99,-99,-99,-99,Cluster
R_vV3Gqg2AcbAi37P,NumLinks,0,1,-99,0,-99,-99,-99,-99,Graph
R_vV3Gqg2AcbAi37P,NumNodes,0,1,-99,0,-99,-99,-99,-99,Graph
